Hour,TemperatureC,HumidityPct,Wind_speed_m_s,Visibility_10m,Rainfallmm,Snowfall_cm,temp_windspeed,temp_solar,DayOfWeek,DayOfMonth,Month,IsWeekend,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning_Day_Yes,Rented_Bike_Count
0.5054209292712348,0.0223701111420075,0.13701177030598705,2.0929398582972554,-1.176112819296319,-0.13401915087371796,-0.17102636238549812,1.0557554616840303,0.11187434051171491,0.4965374325868237,0.0312403791386982,1.3020979814276927,-0.63438274320707,-0.585698994035029,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,995
-0.3635657911244505,0.8382220705641477,1.3599821268175487,-0.029682793938224636,-1.4726666865264948,-0.13401915087371796,-0.17102636238549812,0.6071935465921674,0.28550897792580276,0.4965374325868237,1.5082115784391408,-0.1501113657371922,-0.63438274320707,-0.585698994035029,1.7307336584752857,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1195
1.084745409535025,-0.1458467877079183,-0.5967704436009499,-0.31913133742488103,-0.9303499459011458,-0.13401915087371796,-0.17102636238549812,-0.22380761084893344,-0.508066975213584,-0.005154367812320046,-0.08237279003825893,1.3020979814276927,-0.63438274320707,-0.585698994035029,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1448
1.6640698897988153,-1.3065433897724064,0.5283622843896868,0.2597657495484318,-0.0046431227793264805,-0.13401915087371796,-0.17102636238549812,-0.9701002632089413,-0.508066975213584,0.4965374325868237,-1.5593439893387016,-1.3118788434691002,-0.63438274320707,-0.585698994035029,-0.5777896530197282,1.7595028786264597,0.2299665527519502,0.18708878996370754,178
1.5192387697328678,1.1998884030914883,0.7240375414315366,-0.2226484895959955,-0.7075249406895221,-0.13401915087371796,-0.17102636238549812,0.6740310590401183,-0.508066975213584,-0.5068461682114638,0.25846671749261246,0.14033050369578481,-0.63438274320707,-0.585698994035029,1.7307336584752857,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1980
-1.6670458717179786,0.8466329155066441,1.2621444982966237,0.16328290171954624,-1.7397290089492499,-0.13401915087371796,-0.17102636238549812,0.7776828163123415,-0.508066975213584,0.9982292329859674,1.621824747616098,-0.1501113657371922,1.576335438988428,-0.585698994035029,1.7307336584752857,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1275
-1.522214751652031,-0.3729396011553181,0.13701177030598705,-1.4769255113715065,-0.2684286068901458,-0.13401915087371796,-0.17102636238549812,-0.7234805648715824,-0.508066975213584,0.9982292329859674,-1.4457308201617445,1.3020979814276927,1.576335438988428,-0.585698994035029,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,-5.345055682887183,0
-0.9428902713882407,0.45973404815181457,1.4089009410780111,-0.8980284243981936,-2.011706588839908,0.24083864570301938,-0.17102636238549812,-0.25811991670456597,-0.508066975213584,-0.5068461682114638,-1.5593439893387016,-0.4405532351701692,-0.63438274320707,1.7073616485333978,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,76
1.5192387697328678,0.7120593964267034,-0.498932815080025,-0.12616564176710995,0.9227021194984607,-0.13401915087371796,-0.17102636238549812,0.439563635693296,-0.508066975213584,0.9982292329859674,-1.5593439893387016,-0.1501113657371922,1.576335438988428,-0.585698994035029,1.7307336584752857,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1969
1.5192387697328678,-0.9616987471300585,-0.498932815080025,0.6456971408639736,-1.6627233086187623,-0.13401915087371796,-0.17102636238549812,-0.6555707928656429,-0.508066975213584,0.9982292329859674,0.4856930558465267,-1.6023207129020773,1.576335438988428,-0.585698994035029,-0.5777896530197282,1.7595028786264597,0.2299665527519502,0.18708878996370754,232
1.3744076496669202,0.09806771562447415,1.3599821268175487,-0.8015455765693082,-1.4775819439943982,-0.13401915087371796,-0.17102636238549812,-0.33067614679512225,-0.508066975213584,1.4999210333851112,-0.3095991283921732,-0.4405532351701692,1.576335438988428,1.7073616485333978,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1571
1.084745409535025,-2.248558023331991,-1.2816338432474244,0.45273144520620284,0.9227021194984607,-0.13401915087371796,1.3794946564988106,-1.8693686125086444,-0.508066975213584,-0.5068461682114638,0.9401457325543552,-1.6023207129020773,-0.63438274320707,-0.585698994035029,-0.5777896530197282,1.7595028786264597,0.2299665527519502,0.18708878996370754,211
-1.3773836315860835,-0.6925517089701771,1.1153880555152362,-0.7050627287404228,0.7883517487090993,-0.13401915087371796,-0.17102636238549812,-0.6162546090727307,-0.508066975213584,-1.5102297690097513,1.5082115784391408,1.0116561119947158,-0.63438274320707,-0.585698994035029,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,184
-0.6532280312563457,0.5774858773467628,1.0175504269943114,-0.8015455765693082,0.9227021194984607,-0.13401915087371796,-0.17102636238549812,-0.1473197623790858,-0.3906994445665614,-0.5068461682114638,-1.21850448180783,0.7212142425617388,-0.63438274320707,-0.585698994035029,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1487
-1.522214751652031,-1.2224349403474435,1.1153880555152362,-0.6085798809115373,-0.4846999354778983,-0.13401915087371796,7.5815787320360455,-0.8471478338929247,-0.508066975213584,-0.5068461682114638,1.7354379167930551,-1.6023207129020773,-0.63438274320707,-0.585698994035029,-0.5777896530197282,1.7595028786264597,0.2299665527519502,0.18708878996370754,96
1.3744076496669202,0.13171109539445935,-0.45001400081956255,0.16328290171954624,0.9227021194984607,-0.13401915087371796,-0.17102636238549812,0.2004497542618565,-0.508066975213584,-1.0085379686106075,-0.8776649742769588,-0.4405532351701692,-0.63438274320707,1.7073616485333978,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,1513
0.2157586891393397,0.7457027761966887,1.8980890836826358,0.6456971408639736,-1.2367343280671286,32.666038049590796,-0.17102636238549812,1.085778729307709,-0.44842566593374505,-0.5068461682114638,0.0312403791386982,-0.4405532351701692,-0.63438274320707,1.7073616485333978,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,151
-0.6532280312563457,-0.8439469179351105,1.2621444982966237,0.16328290171954624,-1.959277175848938,-0.13401915087371796,-0.17102636238549812,-0.5873036010070407,-0.508066975213584,1.4999210333851112,-0.5368254667460874,-1.0214369740361233,1.576335438988428,1.7073616485333978,-0.5777896530197282,-0.5683423495053563,0.2299665527519502,0.18708878996370754,119
